# Stellarium DSO catalog
# Version 3.13 standard
385	15.80942	-70.84878	7.97	6.58	GC	III	12.9	0	0	0.000746	0.000002	0	0	8.5	0	362	0	0	104	0		0	0	0	0	0	4		0		0	0								0	0	0	0	0
397	15.95921	-72.82597	11.16	10.9	CL		1.8	1.8	0	99	0	0	0	0	0	376	0	0	0	0		0	0	0	0	0	0		0		0	0						29-29		0	0	0	0	0
425	17.7453	33.152028	12.52	11.48	Gx	E	2.077	1.537	40	0.017612	0.000137	0	0	0	0	410	0	0	0	0		0	0	0	0	0	0	4224	735		0	0								0	0	0	0	0
431	16.97908	-72.34739	12.55	11.76	OC		1.7	1.7	0	99	0	0	0	0	0	416	0	0	0	0		0	0	0	0	0	0		0		0	0						29-32		0	0	0	0	0
434	17.07413	-72.88411	11.16	10.5	OC		2.8	2.8	0	99	0	0	0	0	0	419	0	0	0	0		0	0	0	0	0	0		0		0	0						29-33		0	0	0	0	0
471	18.72233	-71.54964	11.85	11.66	OC		2.6	2.3	140	99	0	0	0	0	0	458	0	0	0	0		0	0	0	0	0	0		0		0	0						51-26		0	0	0	0	0
480	19.792162	3.300889	12.9	11.85	Gx	S0	1.477	1.418	140	0.018323	0.000220	0	0	0	0	467	0	0	0	0		0	0	0	0	0	0	4736	848		0	0								0	0	0	0	0
483	19.936854	3.409972	12.53	11.78	IG	Sbc	2.003	1.322	0	0.008659	0.000007	0	0	0	0	470	0	0	0	0		0	0	0	0	0	0	4777	858		0	0								0	0	0	0	0
487	20.0279	3.415269	12.37	11.51	IG	S0	1.883	1.865	45	0.00808	0.00005	0	0	0	0	474	0	0	0	0		0	0	0	0	0	0	4801	864		227	0								0	0	0	0	0
501	20.4452	5.256719	15	10.9566	Gx	Sab	4.58	3.71	5	0.007579	0.000003	0	0	0	0	488	0	0	0	0		0	0	0	0	0	0	4946	907		0	0								0	0	0	0	0
525	21.016271	12.91735	12.24	11.65	AGx	SAB(rs)c	2.633	1.738	135	0.00825	0.00016	0	0	0	0	514	0	0	0	0		0	0	0	0	0	0	5139	947		0	0								0	0	0	0	0
531	21.146129	3.792411	12.24	11.42	IG	I	2.59	1.295	130	0.0071	0	0	0	0	0	520	0	0	0	0		0	0	0	0	0	0	5193	966		157	231								0	0	0	0	0
535	21.198779	9.538792	11.5	10.90684	Gx	S0+s	2.457	2.211	55	0.008106	0.000093	0	0	0	0	524	0	0	0	0		0	0	0	0	0	0	5222	968		0	0								0	0	0	0	0
586	22.61895	-22.667211	11.72	10.93	G	Sc	4.473	3.176	98	0.005439	0	0	0	0	0	578	0	0	0	0		0	0	0	0	0	0	5619	0		0	0						476-15		0	0	0	0	0
591	22.836479	-6.868061	11.44	10.48	Gx	S0	2.983	1.85	62	0.006134	0.000133	0	0	0	0	584	1712	0	0	0		0	0	0	0	0	0	5663	0		0	0								0	0	0	0	0
603	23.216275	-7.031539	11.5	99	Gx	E...	2.217	1.862	50	0.006211	0.000123	0	0	0	0	596	0	0	0	0		0	0	0	0	0	0	5766	0		0	0								0	0	0	0	0
614	24.095	64.535	12.31	11	OC	II3r	3	0	0	99	0	0	0	0	0	609	0	0	0	0		0	0	0	0	16	0		0		0	0								0	0	0	0	0
617	23.575979	-29.418489	10.77	12.71	AGx	SBb	4.793	2.684	120	0.004951	0	0	0	0	0	613	0	0	0	0		0	0	0	0	0	0	5849	0		0	824						413-11		0	0	0	0	0
627	23.7693	-41.4362	11.5	14.18	AGx	I	3.987	1.555	92	0.001320	0	0	0	0	0	625	0	0	0	0		0	0	0	0	0	0	5896	0		0	0						297-5		0	0	0	0	0
658	25.759792	13.645681	12.02	11.16	AGx	3	2.71	0.84	41	0.002842	0.000013	0	0	0	0	660	0	0	0	0		0	0	0	0	0	0	6318	1201		0	979								0	0	0	0	0
670	26.977179	27.432778	11.4	99	IG	SB(s)cd	6.457	1.808	77	0.001454	0.000007	0	0	0	0	672	0	0	0	0		0	0	0	0	0	0	6595	1256		0	338								0	0	0	0	0
715	28.305479	4.195917	12.52	11.67	Gx	SAB(s)a	2.033	1.301	150	0.005844	0.000100	0	0	0	0	718	0	0	0	0		0	0	0	0	0	0	6993	1356		0	0								0	0	0	0	0
760	29.831592	19.007539	11.09	10.31	IG	SBb	4.75	3.8	135	0.00832	0.00010	0	0	0	0	772	0	0	0	0		0	0	0	0	0	0	7525	1466		78	0								0	0	0	0	0
765	30.062225	31.429383	12.49	11.45	AGx	E	1.76	1.478	145	0.016708	0.000073	0	0	0	0	777	0	0	0	0		0	0	0	0	0	0	7584	1476		0	0								0	0	0	0	0
808	32.088125	10.994869	12.21	11.31	G	E6	2.583	1.602	30	0.005814	0.000090	0	0	0	0	821	0	0	0	0		0	0	0	0	0	0	8160	1631		0	0								0	0	0	0	0
826	32.428046	-10.183789	12.037	11.42	Gx	S0a	0.91	0.437	75	0.012916	0.000147	0	0	0	0	839	0	0	0	0		0	0	0	0	0	0	8254	0		0	0					16d			0	0	0	0	0
872	35.5042	33.266094	12.5	11.62	Gx	S0	2.297	1.424	55	0.01380	0.00004	0	0	0	0	890	0	0	0	0		0	0	0	0	0	0	8997	1823		0	0								0	0	0	0	0
873	35.637112	42.348319	10.81	10.1	Gx	SA(s)b?	13.5	2.5	25	0.001761	0.000010	0	0	9120	80	891	0	0	23	0		0	0	0	0	0	0	9031	1831		0	0								0	0	0	0	0
876	35.401958	-5.521394	12.26	11.73	G	Sc	2.633	1.738	120	0.007651	0.000260	0	0	0	0	894	0	0	0	0		0	0	0	0	0	0	8974	0		0	0								0	0	0	0	0
888	35.769038	-21.23385	11.03	10.18	Gx	SA(s)c	5.707	3.139	87	0.004996	0	0	0	0	0	908	0	0	0	0		0	0	0	0	0	0	9057	0		0	0						545-11		0	0	0	0	0
905	36.820471	33.578881	10.69	10.12	AGx	SAB(s)d	7.313	3.218	105	0.001845	0.000007	0	0	0	0	925	0	0	0	0		0	0	0	0	0	0	9332	1913		0	0								0	0	0	0	0
915	36.906092	-1.156281	11.1	10.813	Gx	SB(rs)0+	3.92	3.332	105	0.004096	0	0	0	0	0	936	0	0	0	0		0	0	0	0	0	0	9359	1929		0	0								0	0	0	0	0
921	37.292921	-10.836086	11	99	IG		0	0	0	0.0154	0	0	0	0	0	942	0	0	0	0		0	0	0	0	0	0	9458	0		309	0								0	0	0	0	0
928	37.702708	37.136794	12.667	11.975	Gx	Ss...	2.163	1.082	145	0.002011	0.000080	0	0	0	0	949	0	0	0	0		0	0	0	0	0	0	9566	1983		0	0								0	0	0	0	0
933	37.637962	-1.108481	12.93	11.97	Gx	2	2.057	0.494	20	0.005060	0	0	0	0	0	955	0	0	0	0		0	0	0	0	0	0	9549	1986		0	0								0	0	0	0	0
934	38.063	44.563	99	8.9	OC	IV1p	7	0	0	99	0	0	0	0	0	956	0	0	0	0		0	0	0	0	27	0		0		0	0								0	0	0	0	0
962	38.393121	-39.045058	11.74	10.91	Gx	SBb	3.837	2.187	52	0.006606	0	0	0	0	0	986	0	0	0	0		0	0	0	0	0	0	9747	0		0	0						299-7		0	0	0	0	0
964	38.865542	-9.356003	11.73	12.75652	Gx	6	2.633	0.948	125	0.005075	0	0	0	0	0	988	0	0	0	0		0	0	0	0	0	0	9843	0		0	0								0	0	0	0	0
996	39.636263	-6.677389	12.09	11.34	Gx	(R')SB(s)a	2.22	1.687	80	0.004967	0.000080	0	0	18500	0	1022	0	0	0	0		0	0	0	0	0	0	10010	0		0	0								0	0	0	0	0
997	40.10005	39.06325	10.35	9.35	IG	SB(rs)0-	5.77	2.193	82	0.002071	0.000117	0	0	10500	0	1023	0	0	0	0		0	0	0	0	0	0	10123	2154		135	1039								0	0	0	0	0
1015	40.0999	-8.433647	11.56	11.02	AGx	SAB(rs)cd	2.633	2.107	145	0.00460	0.00009	0	0	16700	0	1042	0	0	0	0		0	0	0	0	0	0	10122	0		0	0								0	0	0	0	0
1025	40.269994	-8.255764	11.41	10.47	AGx	Sb	2.207	1.545	120	0.004930	0.000087	0	0	20700	0	1052	0	0	0	0		0	0	0	0	0	0	10175	0		0	0								0	0	0	0	0
1028	40.438471	0.443181	11.4	10.59	Gx	Sb	4.717	2.264	103	0.003319	0	0	0	23900	0	1055	0	0	0	0		0	0	0	0	0	0	10208	2173		0	0								0	0	0	0	0
1031	40.875238	37.341203	12.29	11.75	AGx	SA(rs)c	2.633	2.37	95	0.001728	0.000003	0	0	9550	0	1058	0	0	0	0		0	0	0	0	0	0	10314	2193		0	0								0	0	0	0	0
1032	40.812688	32.425011	13	11.81	Gx	E/S0	1.953	1.641	70	0.017255	0.000133	0	0	69300	0	1060	0	0	0	0		0	0	0	0	0	0	10302	2191		0	0								0	0	0	0	0
1042	40.842787	4.96845	13	11.98864	G	Sb	1.727	1.45	175	0.013673	0.000033	0	0	0	0	1070	0	0	0	0		0	0	0	0	0	0	10309	2200		0	0								0	0	0	0	0
1045	40.919158	1.375869	11.3	99	Gx	SB(rs)c	3.847	2.77	42	0.004037	0	0	0	15200	0	1073	0	0	0	0		0	0	0	0	0	0	10329	2210		0	0								0	0	0	0	0
1051	40.934796	-29.003419	12.17	11.37	Gx	Sa	2.57	1.439	110	0.004869	0	0	0	16900	0	1079	0	0	0	0		0	0	0	0	0	0	10330	0		0	0						416-13		0	0	0	0	0
1056	41.499692	-7.578639	11.59	10.73	Gx	SA(s)c	2.62	1.624	40	0.004682	0	0	0	28000	0	1084	0	0	0	0		0	0	0	0	0	0	10464	0		0	0								0	0	0	0	0
1059	41.604887	-0.498703	11.5	11.49444	Gx	SAB(rs)c	2.877	2.474	65	0.005070	0	0	0	19500	0	1087	0	0	0	0		0	0	0	0	0	0	10496	2245		0	0								0	0	0	0	0
1121	44.928492	25.241194	12.32	11.74	rG	Sm	2.3	0.92	40	0.001265	0.000007	0	0	6400	0	1156	0	0	0	0		0	0	0	0	0	0	11329	2455		0	531								0	0	0	0	0
1146	45.656608	-22.867161	11.41	99	Gx	SB(r)c	4.313	2.372	128	0.004668	0	0	0	24400	0	1187	0	0	0	0		0	0	0	0	0	0	11479	0		0	0						480-23		0	0	0	0	0
1159	46.033204	-26.069592	11.78	10.64	Gx	S0	2.76	1.435	10	0.005671	0.000083	0	0	20200	0	1201	0	0	0	0		0	0	0	0	0	0	11559	0		0	0						480-28		0	0	0	0	0
1176	47.922	53.347	99	11.8	OC	II2p	2	0	0	99	0	0	0	0	0	1220	0	0	0	0		0	0	0	0	37	0		0		0	0								0	0	0	0	0
1188	47.439642	-20.5793	10.67	9.87	Gx	SAB(rs)c	5.373	4.514	133	0.005611	0	0	0	21100	0	1232	0	0	0	0		0	0	0	0	0	0	11819	0		41	0						547-14		0	0	0	0	0
1194	47.810983	-8.922139	12.84	11.99	AGx	SB	2.423	1.478	135	0.013574	0	0	0	60200	0	1241	0	0	0	0		0	0	0	0	0	0	11887	0		304	334								0	0	0	0	0
1204	48.537687	-2.82295	11.8	99	IG	Scd	3.507	1.262	82	0.005724	0	0	0	37700	0	1253	0	0	0	0		0	0	0	0	0	0	12041	0		279	587								0	0	0	0	0
1206	48.383529	-25.725186	11.8	99	Gx	SAB(rs)bc	2.633	1.317	120	0.005640	0	0	0	24100	0	1255	0	0	0	0		0	0	0	0	0	0	12007	0		0	0						481-13		0	0	0	0	0
1211	48.06754	-55.21622	9.79	8.63	GC	II	12.9	0	0	0.000178	0.000030	0	0	16.4	0	1261	0	0	87	0		0	0	0	0	0	19		0		0	0								0	0	0	0	0
1238	49.3275	-41.108069	9.42	8.46	Gx	SBa	5.187	3.683	170	0.002796	0	0	0	0	0	1269	0	0	0	0		0	0	0	0	0	0	12209	0		0	0						301-2		0	0	0	0	0
1247	49.921162	-19.411361	11.16	10.42	Gx	SB(rs)bc	7.073	3.395	101	0.005252	0	0	0	22600	0	1300	0	0	0	0		0	0	0	0	0	0	12412	0		0	0						547-31		0	0	0	0	0
1249	49.963396	-26.060619	11.43	99	Gx	Sa	3.14	2.575	170	0.005699	0	0	0	20000	0	1302	0	0	0	0		0	0	0	0	0	0	12431	0		0	0						481-20		0	0	0	0	0
1255	50.527321	-15.400072	12.08	11.77268	Gx	SA(s)bc	1.947	1.363	175	0.007138	0	0	0	26000	0	1309	0	0	0	0		0	0	0	0	0	0	12626	0		0	0								0	0	0	0	0
1259	49.566858	-66.498261	9.38	10	G	SB(s)d	6.253	3.502	7	0.001568	0	0	0	4190	0	1313	0	0	0	0		0	0	0	0	0	0	12286	0		0	436						83-1		0	0	0	0	0
1270	51.106521	-21.544042	12.28	11.55	Gx	Sb	4.673	1.682	53	0.005359	0	0	0	17700	0	1325	0	0	0	0		0	0	0	0	0	0	12737	0		0	0						548-7		0	0	0	0	0
1277	51.572171	-21.335369	11.45	99	Gx	S0	3.123	1.062	113	0.005180	0.000117	0	0	17700	0	1332	0	0	0	0		0	0	0	0	0	0	12838	0		0	0						548-18		0	0	0	0	0
1278	52.23	31.37	10.9	9.5	RN	I, BR	9	7	0	99	0	0.8	0	1.2	0	1333	0	0	0	0		17	0	0	741	0	0		0	16	0	0								0	0	0	0	0
1286	52.908	37.377	7.35	6.7	OC	III2m	15	0	0	-0.000036	0.000000	0	0	0	0	1342	0	0	0	0		0	0	0	0	40	21		0		0	0								0	0	0	0	0
1288	52.08195	-31.068181	11.2	10.32	Gx	E	3.143	1.949	163	0.003949	0.000143	0	0	0	0	1340	0	0	0	0		0	0	0	0	0	0	12923	0		0	0						418-5		0	0	0	0	0
1294	52.783829	-33.628639	11.2	10.52	Gx	R'SB(r)ab	3.843	1.922	37	0.006368	0	0	0	26800	0	1350	0	0	0	0		0	0	0	0	0	0	13059	0		0	0						358-13		0	0	0	0	0
1297	53.0126	-20.819161	12.19	11.35	Gx	Sb	3.277	1.54	141	0.005110	0.000097	0	0	29600	0	1353	0	0	0	0		0	0	0	0	0	0	13108	0		0	0						548-31		0	0	0	0	0
1314	53.755	-24.93361	11.48	99	Gx	Sa	5.754	3.89	135	0.004884	0	0	0	0	0	1367	0	0	0	0		0	0	0	0	0	0	13255	0		0	0						482-10		0	0	0	0	0
1317	53.819158	-35.22625	11.97	11.08	Gx	E3	1.803	1.659	120	0.004443	0.000120	0	0	32400	0	1374	0	0	0	0		0	0	0	0	0	0	13267	0		0	0						358-23		0	0	0	0	0
1321	54.016417	-35.441175	12.04	10.91	Gx	E0	1.867	1.792	65	0.004563	0.000167	0	0	16900	0	1379	0	0	0	0		0	0	0	0	0	0	13299	0		0	0						358-27		0	0	0	0	0
1323	54.132088	-35.295167	12.47	11.5	Gx	S0	2.137	0.556	140	0.005917	0.000233	0	0	27700	0	1381	0	0	0	0		0	0	0	0	0	0	13321	0		0	0						358-29		0	0	0	0	0
1328	54.192658	-35.999275	12.16	11.23	AGx	Sa	2.323	0.976	20	0.002905	0.000153	0	0	16900	0	1386	0	0	0	0		0	0	0	0	0	0	13333	0		0	0						358-35		0	0	0	0	0
1331	54.298892	-35.746139	12.39	11.5	Gx	S0	1.397	0.922	25	0.003336	0.000163	0	0	21700	0	1389	0	0	0	0		0	0	0	0	0	0	13360	0		0	0						358-38		0	0	0	0	0
1342	54.878546	-18.688125	12.01	10.96	Gx	E1/S0	1.793	1.614	35	0.001769	0	0	0	5000	0	1400	0	0	0	0		0	0	0	0	0	0	13470	0		0	0						548-62		0	0	0	0	0
1365	55.548063	-29.893511	11.61	99	Gx	Sb	3.33	1.798	127	0.005034	0	0	0	24900	0	1425	1988	0	0	0		0	0	0	0	0	0	13602	0		0	0						419-4		0	0	0	0	0
1366	55.704633	-22.108386	12.21	11.44	Gx	E...	1.597	1.086	110	0.004733	0.000103	0	0	26400	0	1426	0	0	0	0		0	0	0	0	0	0	13638	0		0	0						549-1		0	0	0	0	0
1367	55.58095	-35.392703	11.89	99	Gx	E5	2.32	1.624	80	0.004673	0.000060	0	0	16900	0	1427	0	0	0	0		0	0	0	0	0	0	13609	0		0	0						358-52		0	0	0	0	0
1371	56.5	24.2	99	3.88	HII	I, BR	60	40	0	99	0	0	0	0	0	1432	0	0	0	0		21	0	0	771	0	0		0	19f	0	0								0	0	0	0	0
1372	55.506471	-47.222081	10.84	9.99	Gx	(R)SB(r)ab	5.32	3.245	95	0.003590	0	0	0	8320	0	1433	0	0	0	0		0	0	0	0	0	0	13586	0		0	0						249-14		0	0	0	0	0
1374	56.5	23.9	99	4.18	RN	I, VBR	30	30	0	99	0	0	0	0	0	1435	349	0	0	0		22	0	0	0	0	0		0	19j	0	0								0	0	0	0	0
1383	56.132979	-44.644828	11.46	99	Gx	SAcd?	4.607	0.921	43	0.003895	0	0	0	22200	0	1448	0	0	0	0		0	0	0	0	0	0	13727	0		0	0						249-16		0	0	0	0	0
1398	56.138	-71.672	11.6	11.59	GC		3.5	3.5	90	99	0	0	0	53.5	0	1466	0	0	0	0		0	0	0	0	0	0		0		0	0						54-16		0	0	0	0	0
1415	58.9438	-42.3669	12.18	11.68	IG	S	5.011	2.511	55	0.002842	0	0	0	8900	0	1487	0	0	0	0		0	0	0	0	0	0	14121	0		0	78						249-31		0	0	0	0	0
1421	59.364092	-46.210739	11.88	99	Gx	SBcd	2.633	1.369	80	0.003521	0	0	0	11300	0	1493	0	0	0	0		0	0	0	0	0	0	14163	0		0	0						249-33		0	0	0	0	0
1424	61.1333	52.6617	99	9.6	CL	II1p	4	4	90	-0.000048	0.000001	0	0	0	0	1496	0	0	0	0		0	0	0	0	44	0		0		0	0								0	0	0	0	0
1439	59.89875	-67.635	11.97	99	IG	S/Ir	3.63	1.258	125	0.004465	0	0	0	8960	0	1511	0	0	0	0		0	0	0	0	0	0	14236	0		0	0						55-4		0	0	0	0	0
1440	60.976171	-43.34885	11.08	10.32	Gx	SBb:r	4.39	2.063	45	0.002782	0.000307	0	0	14300	0	1512	0	0	0	0		0	0	0	0	0	0	14391	0		0	0						250-4		0	0	0	0	0
1442	62.320768	30.775962	10.05	10.19	PN		1.673	1.673	90	0.000199	0	3.79	1.61	0.76	0	1514	0	0	0	0		0	0	0	0	0	0	2882948	0	28	0	0	165-15.1	165.5-15.2						0	0	0	0	0
1443	61.011329	-54.100061	11.96	11.03	Gx	3.0	4.18	1.672	13	0.003922	0	0	0	20700	0	1515	0	0	0	0		0	0	0	0	0	0	14397	0		0	0						156-36		0	0	0	0	0
1446	61.707117	-21.172617	12.2	11.84	Gx	S/Ir	1.447	0.55	15	0.003081	0	0	0	9550	0	1518	0	0	0	0		0	0	0	0	0	0	14475	0		0	0						550-7		0	0	0	0	0
1452	62.100571	-47.897042	11.73	99	Gx	S0:r	3.02	1.268	78	0.003633	0.000307	0	0	17900	0	1527	0	0	0	0		0	0	0	0	0	0	14526	0		0	0						201-20		0	0	0	0	0
1457	63.018058	-32.874211	10.65	99	Gx	Sbc	5.697	1.709	35	0.003908	0	0	0	20500	0	1532	0	0	0	0		0	0	0	0	0	0	14638	0		0	0						359-27		0	0	0	0	0
1458	62.46605	-56.118442	11.77	10.92	Gx	S0	2.503	2.053	150	0.002647	0	0	0	13400	0	1533	0	0	0	0		0	0	0	0	0	0	14582	0		0	0						157-3		0	0	0	0	0
1462	63.419608	-31.645411	11.54	99	Gx	E	2.193	1.25	99	0.004540	0.000130	0	0	17400	0	1537	0	0	0	0		0	0	0	0	0	0	14695	0		0	0						420-12		0	0	0	0	0
1468	63.180192	-57.737961	10.67	10.6	Gx	SB0	3.32	1.826	96	0.003915	0	0	0	18900	0	1543	0	0	0	0		0	0	0	0	0	0	14659	0		0	0						118-10		0	0	0	0	0
1471	63.652258	-56.060811	12.31	10.92	Gx	Sa:	2.51	1.33	147	0.004272	0	0	0	13400	0	1546	0	0	0	0		0	0	0	0	0	0	14723	0		0	0						157-12		0	0	0	0	0
1474	63.938429	-55.592361	10.48	9.79	Gx	E/S0	3.003	2.703	130	0.004093	0.000180	0	0	13400	0	1549	0	0	0	0		0	0	0	0	0	0	14757	0		0	0						157-16		0	0	0	0	0
1477	64.043608	-55.780139	10.1	9.4	Gx	S0	3.573	2.573	150	0.004026	0.000400	0	0	15500	0	1553	0	0	0	0		0	0	0	0	0	0	14765	0		0	0						157-17		0	0	0	0	0
